timestamp,turbine_id,wind_speed_mps,ambient_temp_c,humidity_pct,rotor_rpm,generator_rpm,power_kw,pitch_angle_deg,yaw_error_deg,gearbox_temp_c,generator_temp_c,nacelle_temp_c,oil_temp_c,oil_pressure_bar,hydraulic_pressure_bar,vibration_mm_s,operating_state
2025-02-01T12:40,T-01,8.02,16.99,53.69,13.14,1304.42,514.57,0.47,2.54,50.84,46.19,22.0,44.96,3.3,188.14,0.494,healthy
2025-02-01T12:50,T-02,14.31,15.13,46.02,20.56,1855.84,3030.28,8.53,1.15,68.83,74.18,27.29,58.45,3.63,197.61,0.668,healthy
2025-02-01T13:00,T-03,1.47,20.45,33.1,7.38,622.95,0.0,0.51,3.02,48.85,48.01,24.85,45.13,3.09,182.48,0.678,healthy
2025-02-01T13:10,T-04,7.39,16.69,45.37,13.54,1220.63,357.92,0.78,3.43,47.22,45.37,20.42,44.85,3.21,179.52,0.768,healthy
2025-02-01T13:20,T-05,10.53,26.18,44.34,15.59,1479.68,1803.72,1.93,0.78,68.72,74.14,37.53,61.42,3.44,196.26,0.358,healthy
2025-02-01T13:30,T-06,3.36,16.22,56.34,8.7,726.23,0.18,1.29,2.69,41.13,37.15,19.96,33.96,3.27,180.89,0.491,healthy
2025-02-01T13:40,T-07,14.17,19.83,65.27,19.93,1809.2,2973.58,5.64,0.71,75.05,82.88,35.89,72.17,3.62,198.25,0.694,healthy
2025-02-01T13:50,T-08,12.31,12.01,43.58,18.72,1769.58,3024.94,4.31,0.58,66.53,67.88,25.47,61.8,3.82,179.71,0.706,healthy
2025-02-01T14:00,T-09,12.3,11.12,48.32,18.49,1676.61,2904.61,2.43,1.03,68.12,70.67,23.79,58.09,3.79,184.3,0.511,healthy
2025-02-01T14:10,T-01,6.44,20.13,55.32,12.39,1068.09,169.62,1.59,3.72,51.14,55.69,26.73,44.77,3.31,178.0,0.646,healthy
2025-02-01T14:20,T-01,8.96,15.78,53.43,14.25,1343.08,838.64,2.56,3.11,49.31,49.17,22.32,48.46,3.31,171.81,0.561,healthy
2025-02-01T14:30,T-02,5.92,18.98,56.78,12.9,1211.48,101.6,1.47,0.91,46.82,34.1,22.74,41.82,3.1,188.45,0.54,healthy
2025-02-01T14:40,T-03,6.87,17.6,48.2,12.67,1189.28,233.17,1.6,5.11,43.4,47.07,24.11,37.69,3.42,187.08,0.373,healthy
2025-02-01T14:50,T-04,16.28,18.78,48.07,22.0,2004.98,3045.09,15.29,0.89,71.71,83.57,30.17,64.27,3.52,195.93,0.727,healthy
2025-02-01T15:00,T-05,11.63,17.79,59.24,17.96,1681.2,2665.0,3.29,4.55,71.97,72.8,28.02,61.98,3.85,183.0,0.781,healthy
2025-02-01T15:10,T-06,5.21,10.02,42.87,10.49,967.77,42.47,2.03,2.9,44.54,37.48,17.24,33.42,3.21,170.89,0.532,healthy
2025-02-01T15:20,T-07,9.58,17.32,43.27,15.66,1476.79,1133.83,1.53,2.11,52.99,58.69,26.47,48.51,3.32,182.56,0.218,healthy
2025-02-01T15:30,T-08,4.09,21.42,55.81,9.9,892.84,5.23,0.97,1.0,47.54,45.56,22.11,46.2,3.21,185.32,0.437,healthy
2025-02-01T15:40,T-09,3.61,12.93,48.67,9.35,873.41,0.92,0.97,4.5,39.28,41.56,14.36,35.73,3.07,187.25,0.384,healthy
2025-02-01T15:50,T-01,14.81,19.08,51.76,20.7,1871.02,2935.12,6.96,3.89,76.93,79.53,33.06,67.45,3.74,183.68,0.57,healthy
2025-02-01T16:00,T-01,5.43,12.24,46.6,10.85,972.24,58.45,0.6,0.72,46.49,37.98,16.1,35.03,3.34,173.48,0.388,healthy
2025-02-01T16:10,T-02,6.52,23.64,43.97,12.56,1147.96,181.17,2.57,0.0,49.24,50.59,27.85,47.53,3.19,186.8,0.387,healthy
2025-02-01T16:20,T-03,13.95,15.16,58.33,20.72,1900.28,2952.63,6.31,1.43,70.67,75.43,29.31,62.73,3.71,199.37,0.576,healthy
2025-02-01T16:30,T-04,5.19,19.15,61.62,11.34,1034.76,41.79,1.05,3.36,52.37,41.14,25.85,41.39,3.17,193.56,0.58,healthy
2025-02-01T16:40,T-05,3.28,14.51,75.81,9.27,834.19,0.09,1.87,1.38,40.52,33.75,19.45,37.96,3.24,176.82,0.586,healthy
2025-02-01T16:50,T-06,6.05,15.75,59.53,11.6,1107.22,115.44,3.44,0.22,43.88,39.92,21.47,38.14,3.21,184.94,0.317,healthy
2025-02-01T17:00,T-07,14.09,9.25,57.48,21.39,1959.52,2910.93,5.12,3.91,68.08,66.41,23.78,57.26,3.76,188.31,0.635,healthy
2025-02-01T17:10,T-08,0.4,13.27,62.67,5.66,531.03,0.0,1.05,3.56,45.42,35.09,18.63,38.01,3.11,187.37,0.502,healthy
2025-02-01T17:20,T-09,7.13,17.25,70.02,12.75,1181.48,288.59,2.68,2.09,48.01,46.2,26.39,44.53,3.18,189.15,0.604,healthy
2025-02-01T17:30,T-01,4.13,16.56,64.96,10.85,960.32,5.81,1.79,2.72,43.76,41.34,22.05,41.69,3.18,186.61,0.582,healthy
2025-02-01T17:40,T-01,1.42,16.1,53.84,7.18,670.13,0.0,1.17,2.84,44.82,44.53,20.16,43.81,3.32,197.97,0.476,healthy
2025-02-01T17:50,T-02,9.22,12.15,63.53,14.89,1372.46,967.99,0.95,2.83,47.33,48.07,18.62,41.38,3.47,173.01,0.474,healthy
2025-02-01T18:00,T-03,3.81,15.39,55.18,10.69,857.07,2.01,0.5,3.02,45.96,40.8,19.41,38.34,3.25,179.58,1.01,warning
2025-02-01T18:10,T-04,6.42,15.47,61.26,13.18,1116.94,154.12,0.68,1.11,42.53,43.41,20.37,39.5,3.1,176.88,1.215,warning
2025-02-01T18:20,T-05,7.41,11.96,62.56,13.42,1254.64,305.88,2.54,1.0,51.5,46.47,15.62,35.21,3.18,194.34,0.609,warning
2025-02-01T18:30,T-06,7.67,13.44,76.67,13.72,1189.72,363.84,2.08,0.2,49.79,44.61,19.7,41.91,3.47,175.95,1.114,warning
2025-02-01T18:40,T-07,4.88,16.3,64.28,13.09,1082.53,26.19,2.23,1.9,42.22,49.92,19.97,38.18,3.14,183.84,1.126,warning
2025-02-01T18:50,T-08,6.46,10.69,71.35,13.43,1099.35,153.29,3.18,1.39,39.14,36.11,16.53,33.6,3.44,184.13,1.176,warning
2025-02-01T19:00,T-09,4.4,11.32,59.04,10.0,958.53,9.36,1.87,12.64,47.93,30.19,15.63,32.19,3.11,196.97,0.531,warning
2025-02-01T19:10,T-01,9.71,14.71,69.22,15.85,1415.5,1194.03,0.91,3.08,52.63,49.57,21.38,47.31,3.35,188.81,0.883,warning
2025-02-01T19:20,T-01,9.98,13.56,57.66,17.72,1573.11,1337.19,1.67,2.27,55.25,49.75,25.08,52.0,3.22,184.18,1.094,warning
2025-02-01T19:30,T-02,4.4,12.37,55.88,10.06,913.67,9.93,0.95,4.6,45.46,39.71,22.83,33.09,3.1,170.74,1.07,warning
2025-02-01T19:40,T-03,11.24,13.47,79.83,15.88,1512.87,1993.92,2.06,9.06,65.43,64.86,24.73,53.77,3.79,188.49,0.682,warning
2025-02-01T19:50,T-04,6.71,14.95,54.8,13.0,1162.06,179.65,1.08,8.91,47.12,41.1,23.31,41.42,3.2,177.21,0.526,warning
2025-02-01T20:00,T-05,10.7,13.1,60.7,15.75,1431.87,1839.26,2.66,0.45,58.23,61.07,22.32,61.77,2.93,178.67,0.482,warning
2025-02-01T20:10,T-06,8.79,8.81,61.59,17.28,1484.4,727.46,3.44,2.16,39.24,45.16,14.86,38.9,3.38,194.88,1.141,warning
2025-02-01T20:20,T-07,11.64,13.26,86.83,17.91,1597.87,2419.53,1.16,0.93,62.24,71.39,26.4,54.28,3.41,176.56,1.133,warning
2025-02-01T20:30,T-08,9.54,21.89,82.69,15.4,1370.74,930.01,3.02,9.5,61.14,57.5,30.12,48.88,3.51,174.55,0.508,warning
2025-02-01T20:40,T-09,4.78,13.08,71.78,11.51,1072.38,18.29,3.84,9.39,38.82,41.25,20.41,37.87,3.28,182.54,0.687,warning
2025-02-01T20:50,T-01,1.57,12.83,72.14,8.08,736.37,0.0,2.89,1.28,42.95,32.91,17.6,47.0,2.67,176.3,0.615,warning
2025-02-01T21:00,T-01,7.28,16.86,78.05,14.07,1194.4,306.04,0.81,0.66,44.62,42.63,24.19,45.48,3.27,176.1,1.058,warning
2025-02-01T21:10,T-02,18.11,13.75,90.12,22.63,2024.1,2887.02,16.99,2.76,70.23,71.48,27.75,60.72,3.7,208.24,1.321,warning
2025-02-01T21:20,T-03,28.3,19.98,91.88,3.52,304.68,23.16,37.72,19.41,59.73,57.43,26.58,49.55,3.45,186.25,0.641,critical
2025-02-01T21:30,T-04,5.74,15.41,78.25,11.55,1122.99,51.51,1.68,0.28,75.47,66.86,20.29,37.14,3.03,193.34,1.231,critical
2025-02-01T21:40,T-05,28.97,13.96,100.0,1.24,110.06,0.0,41.95,23.61,44.74,35.97,19.42,35.12,3.09,183.29,0.638,critical
2025-02-01T21:50,T-06,9.82,14.97,91.36,16.73,1570.36,381.81,2.0,0.03,64.86,51.65,26.16,64.67,2.56,176.94,0.544,critical
2025-02-01T22:00,T-07,3.16,14.03,74.31,9.37,891.35,0.0,2.1,1.97,65.48,65.06,17.41,40.55,3.14,179.54,0.812,critical
2025-02-01T22:10,T-08,1.3,22.54,90.01,5.25,478.19,0.0,3.02,0.6,84.62,76.59,27.97,44.55,3.14,191.95,0.832,critical
2025-02-01T22:20,T-09,25.1,15.51,74.97,4.53,440.4,33.47,43.36,24.28,48.05,45.07,21.18,37.01,3.25,185.41,0.623,critical
2025-02-01T22:30,T-01,11.3,16.02,91.1,18.62,1717.43,1724.67,2.03,1.96,82.94,62.0,26.43,60.43,3.75,174.71,1.787,critical
2025-02-01T22:40,T-01,7.47,11.34,83.76,14.19,1281.82,362.35,0.99,4.07,38.56,44.03,16.84,38.21,3.25,179.11,0.532,healthy
2025-02-01T22:50,T-02,8.76,13.41,81.31,15.44,1429.22,802.38,3.24,4.07,46.12,44.46,21.08,44.14,3.13,177.26,0.651,healthy
2025-02-01T23:00,T-03,4.6,13.03,78.57,10.49,952.96,17.08,1.54,2.58,41.17,34.35,17.35,35.99,3.13,172.7,0.588,healthy
2025-02-01T23:10,T-04,18.19,18.09,81.73,22.0,1965.26,3061.81,17.8,3.13,77.69,80.76,33.26,64.53,3.82,205.49,0.812,healthy
2025-02-01T23:20,T-05,3.06,18.43,82.26,8.69,803.53,0.0,1.33,2.25,43.65,42.67,24.09,38.54,3.21,182.41,0.711,healthy
2025-02-01T23:30,T-06,3.11,13.1,77.92,7.98,761.34,0.01,1.03,1.05,43.07,32.37,19.49,38.47,3.31,176.55,0.381,healthy
2025-02-01T23:40,T-07,4.83,18.1,74.71,11.04,995.05,25.54,3.05,1.43,49.64,43.79,23.73,43.97,3.23,183.69,0.45,healthy
2025-02-01T23:50,T-08,9.8,22.67,73.45,16.17,1495.96,1286.3,0.55,1.64,62.53,57.78,30.89,51.46,3.45,181.25,0.659,healthy
2025-02-02T00:00,T-09,12.18,13.94,90.47,19.22,1759.98,3076.97,2.55,1.53,74.35,69.24,26.57,63.53,3.95,184.92,0.567,healthy
2025-02-02T00:10,T-01,10.18,17.64,89.46,16.46,1536.15,1499.19,1.61,3.72,58.51,56.57,27.34,53.61,3.48,189.49,0.682,healthy
2025-02-02T00:20,T-01,3.94,12.43,69.64,10.0,898.58,3.45,1.55,2.05,38.92,41.33,19.15,31.8,3.22,177.47,0.426,healthy
2025-02-02T00:30,T-02,7.15,11.9,89.38,12.71,1147.77,284.05,2.1,3.23,43.62,35.58,18.18,35.48,3.27,179.31,0.525,healthy
2025-02-02T00:40,T-03,5.59,19.67,73.1,11.67,1026.79,69.56,3.41,0.2,43.87,43.31,23.88,42.49,3.11,183.19,0.441,healthy
2025-02-02T00:50,T-04,10.16,18.35,71.51,16.44,1541.22,1547.98,2.54,3.19,60.99,62.44,25.68,54.06,3.74,182.48,0.616,healthy
2025-02-02T01:00,T-05,6.69,16.82,76.8,13.69,1318.24,212.67,1.85,1.97,44.83,38.75,24.12,40.95,3.34,183.54,0.492,healthy
2025-02-02T01:10,T-06,6.87,20.3,83.69,12.77,1135.39,237.2,2.21,4.08,47.21,42.99,24.46,42.75,3.08,171.17,0.794,healthy
2025-02-02T01:20,T-07,3.34,16.33,68.17,9.4,893.42,0.16,3.58,2.3,49.07,43.42,23.18,37.34,3.13,202.14,0.536,healthy
2025-02-02T01:30,T-08,4.26,14.72,75.29,10.22,1028.09,8.52,1.69,2.53,43.35,40.69,20.89,35.02,3.33,183.99,0.339,healthy
2025-02-02T01:40,T-09,8.26,14.01,73.37,14.92,1401.66,608.66,3.19,1.53,46.94,49.72,22.88,43.24,3.22,192.0,0.678,healthy
2025-02-02T01:50,T-01,3.57,14.69,80.41,9.17,827.34,0.76,1.86,1.43,45.8,35.64,20.36,36.33,3.23,189.6,0.362,healthy
2025-02-02T02:00,T-01,8.56,23.57,93.85,14.61,1350.47,701.07,1.17,3.47,58.56,54.4,27.72,57.66,3.57,167.65,0.659,healthy
2025-02-02T02:10,T-02,11.11,19.07,56.4,17.14,1534.21,2196.15,1.25,3.77,64.91,70.14,30.29,62.65,3.6,185.75,0.439,healthy
2025-02-02T02:20,T-03,4.59,10.36,68.16,10.31,896.23,16.17,2.25,1.8,41.54,44.66,17.44,32.74,3.4,175.36,0.489,healthy
2025-02-02T02:30,T-04,8.75,13.38,74.9,14.29,1345.78,770.46,3.45,5.12,51.13,47.53,20.69,46.1,3.34,173.05,0.51,healthy
2025-02-02T02:40,T-05,10.84,21.3,88.11,16.88,1555.57,1951.8,2.24,2.51,65.43,70.23,30.26,54.81,3.59,184.91,0.715,healthy
2025-02-02T02:50,T-06,5.93,15.99,71.67,11.2,1072.46,100.23,1.1,0.3,48.03,39.45,22.71,37.48,3.29,188.57,0.606,healthy
2025-02-02T03:00,T-07,11.32,14.59,81.49,18.45,1727.17,2410.68,1.44,4.26,67.43,67.74,25.35,54.41,3.66,176.73,0.749,healthy
2025-02-02T03:10,T-08,17.03,6.66,79.96,22.0,2100.0,2893.87,15.27,2.93,58.63,66.57,17.84,52.93,3.86,211.39,0.778,healthy
2025-02-02T03:20,T-09,5.67,17.55,65.04,10.66,1002.88,76.01,2.38,2.98,44.8,41.0,20.83,40.29,3.12,187.96,0.531,healthy
2025-02-02T03:30,T-01,5.65,23.28,64.51,11.48,1047.1,76.65,2.07,3.18,51.65,47.54,30.14,46.4,2.99,176.12,0.576,healthy
2025-02-02T03:40,T-01,8.44,14.78,67.76,14.42,1298.93,671.84,1.66,6.02,46.84,46.27,25.15,49.61,3.43,183.7,0.556,healthy
2025-02-02T03:50,T-02,5.49,19.18,73.84,10.34,923.55,62.07,1.5,1.33,47.78,46.44,25.91,42.03,3.27,185.5,0.56,healthy
2025-02-02T04:00,T-03,13.37,13.83,65.22,20.43,1844.79,2964.99,5.11,4.73,72.18,71.93,27.46,59.68,3.64,183.02,0.574,healthy
2025-02-02T04:10,T-04,9.79,11.29,78.39,15.47,1436.09,1239.36,3.56,0.43,48.79,51.02,17.64,43.97,3.57,183.4,0.539,healthy
2025-02-02T04:20,T-05,12.59,13.09,64.97,18.62,1693.8,2977.01,4.22,2.7,69.71,72.68,28.1,57.67,3.67,185.1,0.856,healthy
2025-02-02T04:30,T-06,13.97,12.39,69.19,20.41,1855.29,3046.45,7.18,5.79,67.77,75.48,25.73,65.72,3.71,185.9,0.881,healthy
2025-02-02T04:40,T-07,21.65,18.43,75.41,22.0,2032.14,2897.15,27.6,0.5,73.68,76.5,30.67,66.92,3.92,225.2,0.985,healthy
2025-02-02T04:50,T-08,12.3,20.29,63.01,17.98,1678.51,2975.39,2.31,0.35,75.17,78.25,34.12,63.54,3.79,182.77,0.802,healthy
2025-02-02T05:00,T-09,7.16,12.72,53.27,12.6,1151.44,302.36,1.81,4.86,47.14,36.56,16.89,36.75,3.3,184.98,0.63,healthy
2025-02-02T05:10,T-01,10.72,9.98,69.14,17.15,1544.04,1892.55,1.01,0.15,54.09,51.21,19.06,46.23,3.55,174.4,0.685,healthy
2025-02-02T05:20,T-01,6.79,11.2,54.49,14.04,1291.41,228.56,1.24,0.89,40.08,40.36,13.72,34.63,3.24,185.17,0.383,healthy
2025-02-02T05:30,T-02,9.09,14.98,58.11,14.18,1279.84,913.88,2.64,0.24,48.9,50.05,25.98,44.12,3.51,182.82,0.482,healthy
2025-02-02T05:40,T-03,6.69,13.04,47.29,12.89,1204.01,203.12,1.59,0.39,43.86,35.99,15.73,37.88,3.26,181.82,0.479,healthy
2025-02-02T05:50,T-04,7.39,15.43,48.45,13.91,1284.76,340.24,1.72,4.57,45.7,48.17,20.9,38.51,3.35,188.51,0.369,healthy
2025-02-02T06:00,T-05,14.52,18.96,55.16,19.82,1832.44,3023.14,9.42,2.15,74.96,75.05,32.3,67.52,3.71,181.86,0.686,healthy
2025-02-02T06:10,T-06,4.01,10.61,73.68,9.18,874.74,4.26,0.77,2.85,40.72,41.46,16.03,32.54,3.21,180.93,0.363,healthy
2025-02-02T06:20,T-07,8.85,19.73,64.97,14.59,1277.91,832.02,1.88,1.66,57.72,48.53,27.99,56.17,3.21,176.7,0.455,healthy
2025-02-02T06:30,T-08,13.09,15.75,58.92,19.41,1760.02,3056.24,4.46,2.32,69.79,74.9,27.74,63.47,3.91,180.55,0.602,healthy
2025-02-02T06:40,T-09,5.97,16.4,53.03,10.32,996.74,110.61,2.36,3.96,46.52,42.53,20.38,37.65,3.0,183.01,0.538,healthy
2025-02-02T06:50,T-01,6.26,12.54,43.07,12.63,1175.09,144.53,1.32,1.11,41.88,46.18,15.57,33.32,2.98,183.54,0.43,healthy
2025-02-02T07:00,T-01,4.17,14.97,60.73,8.73,817.53,6.46,0.42,0.6,45.53,37.35,21.41,32.17,3.13,187.23,0.603,healthy
2025-02-02T07:10,T-02,15.7,20.12,51.67,22.0,2006.62,3015.93,11.06,1.02,75.17,81.26,31.01,62.84,3.8,189.89,0.522,healthy
2025-02-02T07:20,T-03,8.97,19.55,59.5,14.73,1370.42,839.83,2.56,2.66,54.96,48.36,28.04,47.52,3.56,178.59,0.62,healthy
2025-02-02T07:30,T-04,14.23,19.06,56.8,19.69,1818.57,2986.9,8.28,3.32,73.94,74.62,29.42,62.44,3.64,187.83,0.759,healthy
2025-02-02T07:40,T-05,10.03,16.55,63.6,16.95,1561.03,1383.02,1.43,2.14,64.11,57.29,23.26,46.97,3.54,174.59,0.905,healthy
2025-02-02T07:50,T-06,9.04,15.54,55.97,14.29,1310.33,927.72,2.26,3.15,51.99,51.67,23.73,46.61,3.1,183.34,0.683,healthy
2025-02-02T08:00,T-07,8.57,17.86,54.55,15.28,1386.72,691.12,2.46,3.36,54.57,51.9,23.75,48.66,3.52,179.44,0.48,healthy
2025-02-02T08:10,T-08,12.2,21.27,31.12,18.81,1763.94,2941.09,3.35,0.96,74.73,83.13,34.74,69.51,3.61,180.36,0.937,healthy
2025-02-02T08:20,T-09,3.43,14.83,52.33,8.59,708.21,0.32,2.34,0.19,40.63,36.14,19.75,36.87,3.33,200.34,0.629,healthy
2025-02-02T08:30,T-01,2.6,12.4,52.59,7.0,641.35,0.0,2.56,1.12,46.64,36.49,16.01,32.12,3.38,184.38,0.576,healthy
2025-02-02T08:40,T-01,4.76,16.22,59.41,9.46,900.58,22.44,1.56,1.45,45.96,38.42,22.56,35.46,3.17,179.2,0.487,healthy
2025-02-02T08:50,T-02,9.24,17.14,41.36,14.88,1367.83,999.79,1.12,4.19,52.95,54.92,24.66,47.34,3.32,175.21,0.618,healthy
2025-02-02T09:00,T-03,10.24,15.02,47.78,16.02,1450.21,1591.49,1.78,0.44,59.15,55.09,21.37,50.83,3.49,177.4,0.581,healthy
2025-02-02T09:10,T-04,9.34,14.15,47.84,14.74,1400.34,1055.46,2.27,1.36,49.09,51.78,20.51,44.15,3.26,180.65,0.752,healthy
2025-02-02T09:20,T-05,3.7,19.36,44.41,10.25,982.23,1.39,2.84,0.18,44.5,39.93,24.35,44.32,3.12,184.74,0.544,healthy
2025-02-02T09:30,T-06,10.15,14.6,39.57,16.24,1475.51,1494.14,2.02,1.62,58.72,52.35,21.56,50.0,3.58,181.1,0.904,healthy
2025-02-02T09:40,T-07,13.67,13.79,45.39,20.32,1881.76,2889.6,7.19,1.73,74.57,74.87,27.29,65.82,3.63,182.02,0.688,healthy
2025-02-02T09:50,T-08,3.81,15.3,37.21,10.74,987.15,2.21,2.07,0.84,43.27,42.6,20.9,37.7,3.29,177.51,0.256,healthy
2025-02-02T10:00,T-09,5.09,14.61,42.3,10.49,1048.16,37.85,2.44,4.34,46.33,38.87,19.2,33.42,3.44,183.36,0.249,healthy
2025-02-02T10:10,T-01,8.97,12.29,52.2,15.59,1448.03,844.85,1.02,0.65,42.61,47.57,23.51,42.53,3.35,185.24,0.557,healthy
2025-02-02T10:20,T-01,17.94,14.6,48.64,22.0,2029.91,2900.6,19.48,3.07,69.19,74.27,28.4,61.58,3.53,207.25,0.698,healthy
2025-02-02T10:30,T-02,4.39,9.65,47.24,8.58,831.14,11.25,2.96,2.01,40.76,34.69,13.77,34.2,3.1,186.34,0.434,healthy
2025-02-02T10:40,T-03,12.45,13.88,31.64,17.89,1684.44,2577.08,1.84,3.76,76.95,82.83,30.54,61.7,3.64,196.31,0.527,warning
2025-02-02T10:50,T-04,3.98,6.53,41.43,8.79,789.53,3.62,3.01,2.36,46.98,38.97,13.18,29.92,3.27,177.35,0.344,warning
2025-02-02T11:00,T-05,8.26,16.35,34.4,16.18,1392.26,578.53,2.04,3.18,49.91,50.38,24.02,46.16,3.37,182.18,1.073,warning
2025-02-02T11:10,T-06,7.79,13.05,43.08,13.36,1235.72,401.17,3.65,3.12,48.06,44.41,19.77,47.13,2.79,182.77,0.672,warning
2025-02-02T11:20,T-07,14.03,16.62,41.59,19.95,1888.82,2678.39,7.06,2.03,81.46,80.79,26.98,72.88,3.22,184.16,0.779,warning
2025-02-02T11:30,T-08,11.33,9.87,48.57,17.72,1669.2,2273.12,2.65,3.25,75.11,70.0,21.34,51.97,3.74,174.83,0.768,warning
2025-02-02T11:40,T-09,7.42,19.83,55.26,14.14,1178.41,348.36,1.3,1.77,50.66,48.22,27.18,44.14,3.1,172.67,0.833,warning
2025-02-02T11:50,T-01,6.68,11.77,51.89,11.98,1126.86,191.78,2.59,1.6,37.75,40.85,20.36,45.14,2.75,193.18,0.566,warning
2025-02-02T12:00,T-01,10.08,12.92,42.45,15.63,1475.34,1303.37,2.48,6.47,69.28,58.6,20.99,44.62,3.36,174.97,0.603,warning
2025-02-02T12:10,T-02,4.05,13.83,50.05,10.37,981.76,4.0,2.23,12.28,43.45,32.89,21.46,38.94,3.09,190.26,0.696,warning
2025-02-02T12:20,T-03,6.25,11.79,50.84,11.27,1022.99,131.42,2.74,15.59,42.26,42.09,18.51,35.58,3.18,184.81,0.564,warning
2025-02-02T12:30,T-04,6.66,19.6,38.56,13.33,1245.0,188.46,1.4,1.92,59.63,53.21,25.63,42.48,3.28,179.35,0.612,warning
2025-02-02T12:40,T-05,10.98,15.19,37.06,17.84,1717.06,1631.51,2.01,9.24,65.27,57.0,24.77,57.44,3.39,182.32,0.62,warning
2025-02-02T12:50,T-06,10.32,13.93,43.65,16.38,1486.72,1312.87,2.64,9.05,56.6,53.36,22.07,50.25,3.49,192.94,0.551,warning
2025-02-02T13:00,T-07,5.47,15.45,45.12,12.62,1088.19,56.81,1.22,1.96,44.73,45.43,15.76,40.01,3.18,175.01,1.274,warning
2025-02-02T13:10,T-08,15.08,11.65,33.72,21.48,1984.88,2701.0,10.89,0.85,82.55,82.24,24.95,59.69,3.59,186.43,0.696,warning
2025-02-02T13:20,T-09,2.19,8.29,39.83,8.07,776.07,0.0,0.5,12.09,36.58,37.78,10.41,31.49,3.27,181.82,0.359,warning
2025-02-02T13:30,T-01,18.18,10.26,25.04,22.0,2052.81,2564.67,17.33,2.01,69.12,72.93,20.85,59.61,3.24,209.12,0.91,warning
2025-02-02T13:40,T-01,4.69,18.8,45.12,11.47,1046.35,15.73,2.96,9.64,45.77,46.95,23.59,40.63,3.06,184.63,0.518,warning
2025-02-02T13:50,T-02,9.17,9.65,37.6,15.0,1374.19,800.78,2.45,12.84,46.29,41.88,18.54,38.71,3.14,179.38,0.88,warning
2025-02-02T14:00,T-03,8.71,16.21,49.96,15.41,1391.61,470.41,2.84,0.02,59.78,40.64,23.66,62.01,2.6,190.59,0.587,critical
2025-02-02T14:10,T-04,7.77,16.82,55.71,13.86,1287.5,293.04,2.18,3.04,71.74,65.94,24.38,40.2,3.25,188.32,1.264,critical
2025-02-02T14:20,T-05,9.02,16.36,45.21,15.24,1412.83,385.77,0.8,1.5,71.1,46.47,21.66,66.63,2.17,184.37,0.789,critical
2025-02-02T14:30,T-06,9.11,15.17,38.44,14.63,1339.68,209.36,0.71,3.1,89.17,78.04,21.48,45.52,3.28,190.94,1.022,critical
2025-02-02T14:40,T-07,15.73,16.28,43.22,21.24,1928.36,2290.83,10.89,5.74,85.91,79.1,30.22,87.08,2.68,209.61,0.729,critical
2025-02-02T14:50,T-08,26.41,11.86,43.18,3.45,321.27,265.23,44.35,21.36,72.03,70.18,26.57,57.31,3.79,192.39,0.614,critical
2025-02-02T15:00,T-09,4.18,17.08,44.29,9.17,817.23,1.66,3.57,3.55,59.49,44.03,21.88,58.45,2.33,183.17,0.627,critical
2025-02-02T15:10,T-01,27.8,10.24,56.54,3.35,323.0,12.06,43.08,15.49,46.96,46.87,16.85,44.26,3.29,181.9,0.584,critical
2025-02-02T15:20,T-01,7.7,14.37,53.3,13.48,1233.09,418.86,3.6,4.08,50.02,42.63,21.58,35.85,3.45,191.75,0.475,healthy
2025-02-02T15:30,T-02,11.36,9.86,50.59,17.05,1544.01,2381.11,1.71,4.83,64.83,67.08,22.89,54.91,3.47,176.88,0.551,healthy
2025-02-02T15:40,T-03,11.72,11.85,54.5,17.64,1607.31,2643.79,2.46,0.02,60.87,70.57,23.97,56.41,3.59,177.66,0.743,healthy
2025-02-02T15:50,T-04,3.35,16.06,61.83,8.21,693.6,0.17,0.77,2.46,47.58,40.84,21.72,40.14,3.11,181.16,0.342,healthy
2025-02-02T16:00,T-05,5.3,10.32,50.28,9.58,926.12,51.29,1.44,3.7,39.8,35.05,13.7,31.08,3.39,186.3,0.388,healthy
2025-02-02T16:10,T-06,4.15,14.62,45.9,10.09,970.91,6.2,1.28,2.44,45.01,39.66,22.09,38.96,3.25,174.2,0.564,healthy
2025-02-02T16:20,T-07,5.49,10.42,57.51,11.3,1020.29,65.38,2.14,4.84,36.36,36.78,17.65,33.35,3.28,188.91,0.759,healthy
2025-02-02T16:30,T-08,12.47,17.39,65.1,19.38,1764.42,2916.61,3.39,2.77,75.7,76.24,31.07,65.57,3.59,190.78,0.694,healthy
2025-02-02T16:40,T-09,3.29,15.04,54.11,9.05,808.37,0.1,2.07,2.11,42.34,39.35,19.48,38.43,3.3,176.06,0.804,healthy
2025-02-02T16:50,T-01,13.81,21.68,67.74,20.61,1869.2,3061.9,6.9,0.21,76.24,82.78,36.99,69.02,3.74,183.49,0.633,healthy
2025-02-02T17:00,T-01,10.62,17.02,45.97,16.62,1577.72,1860.05,2.99,2.86,60.0,62.88,28.15,52.58,3.72,182.47,0.442,healthy
2025-02-02T17:10,T-02,3.49,13.23,62.55,8.84,819.16,0.49,1.42,2.25,40.0,38.08,20.49,39.54,3.13,186.02,0.433,healthy
2025-02-02T17:20,T-03,5.94,14.3,58.03,11.38,1044.14,103.99,2.25,2.45,38.97,43.49,20.92,36.63,3.27,178.81,0.411,healthy
